TANUM,VBELN,LGNUM,VORGA,CONFIRM_TS,MENGE_CONF,LENUM,VLPLA,NLPLA,MEINS,BENUM,TASTATUS
0000701338,4500000237,4000,PICK_CONFIRM,17.07.2025 15:33:51,54,HU416611,A-02-05,A-04-02,PC,OP131,C
0000701339,4500000237,4000,PACK_START,17.07.2025 20:03:44,54,HU416611,A-02-05,A-04-02,PC,OP131,C
0000701340,4500000237,4000,PACK_CONFIRM,17.07.2025 23:03:28,54,HU416611,A-02-05,A-04-02,PC,OP131,C
0000701341,4500000237,4000,LOAD,18.07.2025 02:25:27,54,HU416611,A-02-05,A-04-02,PC,OP131,C
0000701342,4500000237,4000,GOODS_ISSUE,18.07.2025 05:11:20,54,HU416611,A-02-05,A-04-02,PC,OP131,C
0000701343,4500000238,2000,PICK_START,19.06.2025 16:00:00,149,HU833287,A-04-01,A-05-01,PC,OP216,C
0000701344,4500000238,2000,PICK_CONFIRM,19.06.2025 17:21:16,149,HU833287,A-04-01,A-05-01,PC,OP216,C
0000701345,4500000238,2000,PACK_START,19.06.2025 20:39:34,149,HU833287,A-04-01,A-05-01,PC,OP216,C
0000701346,4500000238,2000,PACK_CONFIRM,19.06.2025 23:25:51,149,HU833287,A-04-01,A-05-01,PC,OP216,C
0000701347,4500000238,2000,LOAD,20.06.2025 01:08:48,149,HU833287,A-04-01,A-05-01,PC,OP216,C
0000701348,4500000238,2000,GOODS_ISSUE,20.06.2025 02:38:03,149,HU833287,A-04-01,A-05-01,PC,OP216,C
0000701349,4500000239,4000,PICK_START,01.06.2025 15:00:00,295,HU534166,A-03-04,A-03-02,PC,OP190,C
0000701350,4500000239,4000,PICK_CONFIRM,01.06.2025 20:11:01,295,HU534166,A-03-04,A-03-02,PC,OP190,C
0000701351,4500000239,4000,PACK_START,02.06.2025 00:09:50,295,HU534166,A-03-04,A-03-02,PC,OP190,C
0000701352,4500000239,4000,PACK_CONFIRM,02.06.2025 02:08:24,295,HU534166,A-03-04,A-03-02,PC,OP190,C
0000701353,4500000239,4000,LOAD,02.06.2025 03:25:59,295,HU534166,A-03-04,A-03-02,PC,OP190,C
0000701354,4500000239,4000,GOODS_ISSUE,02.06.2025 05:19:25,295,HU534166,A-03-04,A-03-02,PC,OP190,C
0000701355,4500000241,4000,PICK_START,16.05.2025 06:00:00,70,HU968415,A-04-03,A-03-04,PC,OP233,C
0000701356,4500000241,4000,PICK_CONFIRM,16.05.2025 08:10:34,70,HU968415,A-04-03,A-03-04,PC,OP233,C
0000701357,4500000241,4000,PACK_START,16.05.2025 11:08:51,70,HU968415,A-04-03,A-03-04,PC,OP233,C
0000701358,4500000241,4000,PACK_CONFIRM,16.05.2025 13:06:06,70,HU968415,A-04-03,A-03-04,PC,OP233,C
0000701359,4500000241,4000,LOAD,16.05.2025 15:15:01,70,HU968415,A-04-03,A-03-04,PC,OP233,C
0000701360,4500000241,4000,GOODS_ISSUE,16.05.2025 17:00:48,70,HU968415,A-04-03,A-03-04,PC,OP233,C
0000701361,4500000242,3000,PICK_START,30.05.2025 13:00:00,218,HU902245,A-03-01,A-01-04,PC,OP145,C
0000701362,4500000242,3000,PICK_CONFIRM,30.05.2025 17:17:22,218,HU902245,A-03-01,A-01-04,PC,OP145,C
0000701363,4500000242,3000,PACK_START,30.05.2025 18:58:06,218,HU902245,A-03-01,A-01-04,PC,OP145,C
0000701364,4500000242,3000,PACK_CONFIRM,30.05.2025 20:22:48,218,HU902245,A-03-01,A-01-04,PC,OP145,C
0000701365,4500000242,3000,LOAD,30.05.2025 23:47:52,218,HU902245,A-03-01,A-01-04,PC,OP145,C
0000701366,4500000242,3000,GOODS_ISSUE,31.05.2025 02:31:05,218,HU902245,A-03-01,A-01-04,PC,OP145,C
0000701367,4500000243,4000,PICK_START,02.07.2025 14:00:00,201,HU581111,A-03-04,A-03-02,PC,OP145,C
0000701368,4500000243,4000,PICK_CONFIRM,02.07.2025 17:52:54,201,HU581111,A-03-04,A-03-02,PC,OP145,C
0000701369,4500000243,4000,PACK_CONFIRM,02.07.2025 20:06:32,201,HU581111,A-03-04,A-03-02,PC,OP145,C
0000701370,4500000243,4000,LOAD,02.07.2025 22:33:31,201,HU581111,A-03-04,A-03-02,PC,OP145,C
0000701371,4500000243,4000,GOODS_ISSUE,03.07.2025 00:17:45,201,HU581111,A-03-04,A-03-02,PC,OP145,C
0000701372,4500000244,1000,PICK_START,03.07.2025 14:00:00,130,HU679604,A-04-05,A-02-01,PC,OP238,C
0000701373,4500000244,1000,PICK_CONFIRM,03.07.2025 18:53:33,130,HU679604,A-04-05,A-02-01,PC,OP238,C
0000701374,4500000244,1000,PACK_START,03.07.2025 22:27:21,130,HU679604,A-04-05,A-02-01,PC,OP238,C
0000701375,4500000244,1000,PACK_CONFIRM,04.07.2025 00:51:49,130,HU679604,A-04-05,A-02-01,PC,OP238,C
0000701376,4500000244,1000,LOAD,04.07.2025 04:03:54,130,HU679604,A-04-05,A-02-01,PC,OP238,C
0000701377,4500000244,1000,GOODS_ISSUE,04.07.2025 05:54:25,130,HU679604,A-04-05,A-02-01,PC,OP238,C
0000701378,4500000246,2000,PICK_START,22.07.2025 06:00:00,342,HU557049,A-03-03,A-02-05,PC,OP268,C
0000701379,4500000246,2000,PICK_CONFIRM,22.07.2025 08:42:51,342,HU557049,A-03-03,A-02-05,PC,OP268,C
0000701380,4500000246,2000,PACK_START,22.07.2025 10:26:22,342,HU557049,A-03-03,A-02-05,PC,OP268,C
0000701381,4500000246,2000,PACK_CONFIRM,22.07.2025 14:14:29,342,HU557049,A-03-03,A-02-05,PC,OP268,C
0000701382,4500000246,2000,LOAD,22.07.2025 15:42:13,342,HU557049,A-03-03,A-02-05,PC,OP268,C
0000701383,4500000246,2000,GOODS_ISSUE,22.07.2025 17:41:44,342,HU557049,A-03-03,A-02-05,PC,OP268,C
0000701384,4500000247,3000,PICK_START,25.07.2025 13:00:00,32,HU821997,A-05-02,A-03-04,PC,OP262,C
0000701385,4500000247,3000,PICK_CONFIRM,25.07.2025 17:43:50,32,HU821997,A-05-02,A-03-04,PC,OP262,C
0000701386,4500000247,3000,PACK_START,25.07.2025 21:23:36,32,HU821997,A-05-02,A-03-04,PC,OP262,C
0000701387,4500000247,3000,PACK_CONFIRM,25.07.2025 23:31:57,32,HU821997,A-05-02,A-03-04,PC,OP262,C
0000701388,4500000247,3000,LOAD,26.07.2025 02:38:58,32,HU821997,A-05-02,A-03-04,PC,OP262,C
0000701389,4500000247,3000,GOODS_ISSUE,26.07.2025 04:35:55,32,HU821997,A-05-02,A-03-04,PC,OP262,C
0000701390,4500000248,1000,PICK_START,22.06.2025 10:00:00,54,HU397007,A-05-03,A-04-05,PC,OP125,C
0000701391,4500000248,1000,PICK_CONFIRM,22.06.2025 15:00:41,54,HU397007,A-05-03,A-04-05,PC,OP125,C
0000701392,4500000248,1000,PACK_START,22.06.2025 18:55:56,54,HU397007,A-05-03,A-04-05,PC,OP125,C
0000701393,4500000248,1000,PACK_CONFIRM,22.06.2025 21:18:56,54,HU397007,A-05-03,A-04-05,PC,OP125,C
0000701394,4500000248,1000,LOAD,23.06.2025 00:20:29,54,HU397007,A-05-03,A-04-05,PC,OP125,C
0000701395,4500000248,1000,GOODS_ISSUE,23.06.2025 01:49:30,54,HU397007,A-05-03,A-04-05,PC,OP125,C
0000701396,4500000249,1000,PICK_START,14.06.2025 09:00:00,39,HU191876,A-01-04,A-01-03,PC,OP266,C
0000701397,4500000249,1000,PICK_CONFIRM,14.06.2025 10:10:12,39,HU191876,A-01-04,A-01-03,PC,OP266,C
0000701398,4500000249,1000,PACK_START,14.06.2025 11:27:16,39,HU191876,A-01-04,A-01-03,PC,OP266,C
0000701399,4500000249,1000,PACK_CONFIRM,14.06.2025 14:14:13,39,HU191876,A-01-04,A-01-03,PC,OP266,C
0000701400,4500000249,1000,LOAD,14.06.2025 17:55:08,39,HU191876,A-01-04,A-01-03,PC,OP266,C
0000701401,4500000249,1000,GOODS_ISSUE,14.06.2025 19:21:09,39,HU191876,A-01-04,A-01-03,PC,OP266,C
0000701402,4500000250,2000,PICK_START,22.06.2025 16:00:00,61,HU117224,A-04-05,A-03-04,PC,OP126,C
0000701403,4500000250,2000,PICK_CONFIRM,22.06.2025 20:50:57,61,HU117224,A-04-05,A-03-04,PC,OP126,C
0000701404,4500000250,2000,PACK_START,22.06.2025 22:39:33,61,HU117224,A-04-05,A-03-04,PC,OP126,C
0000701405,4500000250,2000,PACK_CONFIRM,22.06.2025 23:52:52,61,HU117224,A-04-05,A-03-04,PC,OP126,C
0000701406,4500000250,2000,LOAD,23.06.2025 03:12:45,61,HU117224,A-04-05,A-03-04,PC,OP126,C
0000701407,4500000250,2000,GOODS_ISSUE,23.06.2025 04:58:41,61,HU117224,A-04-05,A-03-04,PC,OP126,C
0000701408,4500000251,2000,PICK_START,01.07.2025 16:00:00,317,HU620518,A-05-04,A-05-05,PC,OP259,C
0000701409,4500000251,2000,PICK_CONFIRM,01.07.2025 17:31:52,317,HU620518,A-05-04,A-05-05,PC,OP259,C
0000701410,4500000251,2000,PACK_START,01.07.2025 19:49:34,317,HU620518,A-05-04,A-05-05,PC,OP259,C
0000701411,4500000251,2000,PACK_CONFIRM,01.07.2025 20:55:50,317,HU620518,A-05-04,A-05-05,PC,OP259,C
0000701412,4500000251,2000,LOAD,01.07.2025 22:08:31,317,HU620518,A-05-04,A-05-05,PC,OP259,C
0000701413,4500000251,2000,GOODS_ISSUE,02.07.2025 00:35:49,317,HU620518,A-05-04,A-05-05,PC,OP259,C
0000701414,4500000252,2000,PICK_START,09.05.2025 12:00:00,363,HU671194,A-01-04,A-05-01,PC,OP213,C
0000701415,4500000252,2000,PICK_CONFIRM,09.05.2025 17:13:12,363,HU671194,A-01-04,A-05-01,PC,OP213,C
0000701416,4500000252,2000,PACK_START,09.05.2025 22:08:49,363,HU671194,A-01-04,A-05-01,PC,OP213,C
0000701418,4500000252,2000,LOAD,10.05.2025 01:46:38,363,HU671194,A-01-04,A-05-01,PC,OP213,C
0000701417,4500000252,2000,PACK_CONFIRM,10.05.2025 00:46:03,363,HU671194,A-01-04,A-05-01,PC,OP213,C
0000701419,4500000252,2000,GOODS_ISSUE,10.05.2025 04:41:08,363,HU671194,A-01-04,A-05-01,PC,OP213,C
0000701420,4500000253,1000,PICK_START,16.06.2025 10:00:00,328,HU627812,A-04-04,A-01-02,PC,OP270,C
0000701421,4500000253,1000,PICK_CONFIRM,16.06.2025 14:14:20,328,HU627812,A-04-04,A-01-02,PC,OP270,C
0000701422,4500000253,1000,PACK_START,16.06.2025 15:26:08,328,HU627812,A-04-04,A-01-02,PC,OP270,C
0000701423,4500000253,1000,PACK_CONFIRM,16.06.2025 17:35:17,328,HU627812,A-04-04,A-01-02,PC,OP270,C
0000701424,4500000253,1000,LOAD,16.06.2025 19:09:40,328,HU627812,A-04-04,A-01-02,PC,OP270,C
0000701425,4500000253,1000,GOODS_ISSUE,16.06.2025 21:33:10,328,HU627812,A-04-04,A-01-02,PC,OP270,C
0000701426,4500000254,2000,PICK_START,25.07.2025 13:00:00,76,HU403986,A-03-04,A-02-02,PC,OP157,C
0000701427,4500000254,2000,PICK_CONFIRM,25.07.2025 18:49:58,76,HU403986,A-03-04,A-02-02,PC,OP157,C
0000701428,4500000254,2000,PACK_CONFIRM,25.07.2025 22:52:06,76,HU403986,A-03-04,A-02-02,PC,OP157,C
0000701429,4500000254,2000,LOAD,26.07.2025 00:52:54,76,HU403986,A-03-04,A-02-02,PC,OP157,C
0000701430,4500000254,2000,GOODS_ISSUE,26.07.2025 03:19:25,76,HU403986,A-03-04,A-02-02,PC,OP157,C
0000701431,4500000255,2000,PICK_START,31.07.2025 16:00:00,41,HU914617,A-03-05,A-04-03,PC,OP197,C
0000701432,4500000255,2000,PICK_CONFIRM,31.07.2025 17:39:09,41,HU914617,A-03-05,A-04-03,PC,OP197,C
0000701433,4500000255,2000,PACK_START,31.07.2025 18:54:08,41,HU914617,A-03-05,A-04-03,PC,OP197,C
0000701434,4500000255,2000,PACK_CONFIRM,31.07.2025 20:49:28,41,HU914617,A-03-05,A-04-03,PC,OP197,C
0000701435,4500000256,2000,PICK_START,06.07.2025 06:00:00,37,HU220063,A-02-02,A-04-01,PC,OP131,C
0000701436,4500000256,2000,PICK_CONFIRM,06.07.2025 09:57:55,37,HU220063,A-02-02,A-04-01,PC,OP131,C
0000701437,4500000256,2000,PACK_START,06.07.2025 11:34:08,37,HU220063,A-02-02,A-04-01,PC,OP131,C
0000701438,4500000256,2000,PACK_CONFIRM,06.07.2025 12:59:34,37,HU220063,A-02-02,A-04-01,PC,OP131,C
0000701439,4500000256,2000,LOAD,06.07.2025 15:14:17,37,HU220063,A-02-02,A-04-01,PC,OP131,C
0000701440,4500000256,2000,GOODS_ISSUE,06.07.2025 17:37:51,37,HU220063,A-02-02,A-04-01,PC,OP131,C
0000701441,4500000257,4000,PICK_START,23.05.2025 15:00:00,85,HU467645,A-03-05,A-03-04,PC,OP265,C
0000701442,4500000257,4000,PICK_CONFIRM,23.05.2025 20:26:04,85,HU467645,A-03-05,A-03-04,PC,OP265,C
0000701443,4500000257,4000,PACK_START,24.05.2025 01:28:17,85,HU467645,A-03-05,A-03-04,PC,OP265,C
0000701444,4500000257,4000,PACK_CONFIRM,24.05.2025 04:47:21,85,HU467645,A-03-05,A-03-04,PC,OP265,C
0000701445,4500000257,4000,LOAD,24.05.2025 07:51:59,85,HU467645,A-03-05,A-03-04,PC,OP265,C
0000701446,4500000257,4000,GOODS_ISSUE,24.05.2025 09:16:43,85,HU467645,A-03-05,A-03-04,PC,OP265,C
0000701447,4500000258,1000,PICK_START,27.05.2025 06:00:00,310,HU838024,A-05-04,A-03-03,PC,OP101,C
0000701448,4500000258,1000,PICK_CONFIRM,27.05.2025 09:47:18,310,HU838024,A-05-04,A-03-03,PC,OP101,C
0000701449,4500000258,1000,PACK_START,27.05.2025 15:43:17,310,HU838024,A-05-04,A-03-03,PC,OP101,C
0000701450,4500000258,1000,PACK_CONFIRM,27.05.2025 19:39:06,310,HU838024,A-05-04,A-03-03,PC,OP101,C
0000701452,4500000258,1000,GOODS_ISSUE,28.05.2025 01:14:03,310,HU838024,A-05-04,A-03-03,PC,OP101,C
0000701451,4500000258,1000,LOAD,27.05.2025 22:30:31,310,HU838024,A-05-04,A-03-03,PC,OP101,C
0000701453,4500000259,1000,PICK_START,10.06.2025 11:00:00,81,HU492842,A-02-03,A-04-02,PC,OP172,C
0000701454,4500000259,1000,PICK_CONFIRM,10.06.2025 13:25:31,81,HU492842,A-02-03,A-04-02,PC,OP172,C
0000701455,4500000259,1000,PACK_START,10.06.2025 16:05:48,81,HU492842,A-02-03,A-04-02,PC,OP172,C
0000701456,4500000259,1000,PACK_CONFIRM,10.06.2025 19:30:44,81,HU492842,A-02-03,A-04-02,PC,OP172,C
0000701457,4500000259,1000,LOAD,10.06.2025 22:47:14,81,HU492842,A-02-03,A-04-02,PC,OP172,C
0000701458,4500000259,1000,GOODS_ISSUE,10.06.2025 23:52:26,81,HU492842,A-02-03,A-04-02,PC,OP172,C
0000701459,4500000260,1000,PICK_START,05.07.2025 11:00:00,125,HU380608,A-05-02,A-02-04,PC,OP178,C
0000701460,4500000260,1000,PICK_CONFIRM,05.07.2025 13:08:20,125,HU380608,A-05-02,A-02-04,PC,OP178,C
0000701461,4500000260,1000,PACK_START,05.07.2025 16:12:06,125,HU380608,A-05-02,A-02-04,PC,OP178,C
0000701462,4500000260,1000,PACK_CONFIRM,05.07.2025 17:48:06,125,HU380608,A-05-02,A-02-04,PC,OP178,C
0000701463,4500000260,1000,LOAD,05.07.2025 21:28:33,125,HU380608,A-05-02,A-02-04,PC,OP178,C
0000701464,4500000260,1000,GOODS_ISSUE,05.07.2025 22:37:22,125,HU380608,A-05-02,A-02-04,PC,OP178,C
0000701465,4500000261,4000,PICK_START,23.07.2025 15:00:00,196,HU979214,A-03-04,A-05-02,PC,OP161,C
0000701466,4500000261,4000,PICK_CONFIRM,23.07.2025 16:17:53,196,HU979214,A-03-04,A-05-02,PC,OP161,C
0000701467,4500000261,4000,PACK_START,23.07.2025 21:33:23,196,HU979214,A-03-04,A-05-02,PC,OP161,C
0000701468,4500000261,4000,PACK_CONFIRM,23.07.2025 23:55:56,196,HU979214,A-03-04,A-05-02,PC,OP161,C
0000701469,4500000261,4000,LOAD,24.07.2025 01:26:45,196,HU979214,A-03-04,A-05-02,PC,OP161,C
0000701470,4500000261,4000,GOODS_ISSUE,24.07.2025 03:07:58,196,HU979214,A-03-04,A-05-02,PC,OP161,C
0000701471,4500000262,2000,PICK_START,16.07.2025 12:00:00,49,HU104359,A-03-04,A-01-02,PC,OP103,C
0000701472,4500000262,2000,PICK_CONFIRM,16.07.2025 16:40:51,49,HU104359,A-03-04,A-01-02,PC,OP103,C
0000701473,4500000262,2000,PACK_START,16.07.2025 19:19:02,49,HU104359,A-03-04,A-01-02,PC,OP103,C
0000701474,4500000262,2000,PACK_CONFIRM,16.07.2025 22:03:20,49,HU104359,A-03-04,A-01-02,PC,OP103,C
0000701475,4500000262,2000,LOAD,17.07.2025 01:43:52,49,HU104359,A-03-04,A-01-02,PC,OP103,C
0000701476,4500000262,2000,GOODS_ISSUE,17.07.2025 03:54:53,49,HU104359,A-03-04,A-01-02,PC,OP103,C
0000701477,4500000263,1000,PICK_START,09.05.2025 12:00:00,222,HU127521,A-01-05,A-03-02,PC,OP232,C
0000701478,4500000263,1000,PICK_CONFIRM,09.05.2025 17:44:58,222,HU127521,A-01-05,A-03-02,PC,OP232,C
0000701479,4500000263,1000,PACK_START,09.05.2025 20:13:43,222,HU127521,A-01-05,A-03-02,PC,OP232,C
0000701480,4500000263,1000,PACK_CONFIRM,09.05.2025 23:10:17,222,HU127521,A-01-05,A-03-02,PC,OP232,C
0000701481,4500000263,1000,LOAD,10.05.2025 00:26:37,222,HU127521,A-01-05,A-03-02,PC,OP232,C
0000701482,4500000263,1000,GOODS_ISSUE,10.05.2025 02:24:11,222,HU127521,A-01-05,A-03-02,PC,OP232,C
0000701483,4500000264,2000,PICK_START,01.07.2025 12:00:00,365,HU959868,A-05-04,A-04-05,PC,OP181,C
0000701484,4500000264,2000,PICK_CONFIRM,01.07.2025 17:28:01,365,HU959868,A-05-04,A-04-05,PC,OP181,C
0000701485,4500000264,2000,PACK_START,01.07.2025 18:37:50,365,HU959868,A-05-04,A-04-05,PC,OP181,C
0000701486,4500000264,2000,PACK_CONFIRM,01.07.2025 20:54:30,365,HU959868,A-05-04,A-04-05,PC,OP181,C
0000701487,4500000264,2000,LOAD,01.07.2025 22:43:04,365,HU959868,A-05-04,A-04-05,PC,OP181,C
0000701488,4500000264,2000,GOODS_ISSUE,02.07.2025 01:36:36,365,HU959868,A-05-04,A-04-05,PC,OP181,C
0000701489,4500000265,3000,PICK_START,13.05.2025 09:00:00,31,HU451367,A-02-01,A-04-04,PC,OP210,C
0000701490,4500000265,3000,PICK_CONFIRM,13.05.2025 10:41:31,31,HU451367,A-02-01,A-04-04,PC,OP210,C
0000701492,4500000265,3000,PACK_CONFIRM,13.05.2025 17:20:14,31,HU451367,A-02-01,A-04-04,PC,OP210,C
0000701491,4500000265,3000,PACK_START,13.05.2025 14:23:24,31,HU451367,A-02-01,A-04-04,PC,OP210,C
0000701493,4500000265,3000,LOAD,13.05.2025 20:32:58,31,HU451367,A-02-01,A-04-04,PC,OP210,C
0000701494,4500000265,3000,GOODS_ISSUE,13.05.2025 23:03:14,31,HU451367,A-02-01,A-04-04,PC,OP210,C
0000701495,4500000266,4000,PICK_START,09.06.2025 14:00:00,146,HU353578,A-04-03,A-03-03,PC,OP149,C
0000701496,4500000266,4000,PICK_CONFIRM,09.06.2025 18:23:29,146,HU353578,A-04-03,A-03-03,PC,OP149,C
0000701497,4500000266,4000,PACK_START,09.06.2025 20:51:10,146,HU353578,A-04-03,A-03-03,PC,OP149,C
0000701498,4500000266,4000,PACK_CONFIRM,09.06.2025 23:42:56,146,HU353578,A-04-03,A-03-03,PC,OP149,C
0000701499,4500000266,4000,LOAD,10.06.2025 03:06:55,146,HU353578,A-04-03,A-03-03,PC,OP149,C
0000701500,4500000266,4000,GOODS_ISSUE,10.06.2025 06:00:22,146,HU353578,A-04-03,A-03-03,PC,OP149,C
0000701501,4500000267,2000,PICK_START,14.05.2025 09:00:00,152,HU746203,A-05-01,A-03-03,PC,OP113,C
0000701502,4500000267,2000,PICK_CONFIRM,14.05.2025 12:36:12,152,HU746203,A-05-01,A-03-03,PC,OP113,C
0000701503,4500000267,2000,PACK_START,14.05.2025 15:04:09,152,HU746203,A-05-01,A-03-03,PC,OP113,C
0000701504,4500000267,2000,PACK_CONFIRM,14.05.2025 18:58:40,152,HU746203,A-05-01,A-03-03,PC,OP113,C
0000701505,4500000267,2000,LOAD,14.05.2025 21:36:08,152,HU746203,A-05-01,A-03-03,PC,OP113,C
0000701506,4500000267,2000,GOODS_ISSUE,14.05.2025 22:51:58,152,HU746203,A-05-01,A-03-03,PC,OP113,C
0000701507,4500000268,2000,PICK_START,30.05.2025 16:00:00,271,HU940257,A-04-04,A-03-04,PC,OP132,C
0000701508,4500000268,2000,PICK_CONFIRM,30.05.2025 20:29:03,271,HU940257,A-04-04,A-03-04,PC,OP132,C
0000701509,4500000268,2000,PACK_START,30.05.2025 23:42:38,271,HU940257,A-04-04,A-03-04,PC,OP132,C
0000701510,4500000268,2000,PACK_CONFIRM,31.05.2025 01:37:22,271,HU940257,A-04-04,A-03-04,PC,OP132,C
0000701511,4500000268,2000,LOAD,31.05.2025 03:01:07,271,HU940257,A-04-04,A-03-04,PC,OP132,C
0000701512,4500000268,2000,GOODS_ISSUE,31.05.2025 05:35:50,271,HU940257,A-04-04,A-03-04,PC,OP132,C
0000701513,4500000269,3000,PICK_START,11.06.2025 16:00:00,150,HU767181,A-03-03,A-05-04,PC,OP144,C
0000701514,4500000269,3000,PICK_CONFIRM,11.06.2025 20:58:20,150,HU767181,A-03-03,A-05-04,PC,OP144,C
0000701515,4500000269,3000,PACK_START,11.06.2025 22:33:24,150,HU767181,A-03-03,A-05-04,PC,OP144,C
0000701516,4500000269,3000,PACK_CONFIRM,12.06.2025 02:32:17,150,HU767181,A-03-03,A-05-04,PC,OP144,C
0000701517,4500000269,3000,LOAD,12.06.2025 05:15:42,150,HU767181,A-03-03,A-05-04,PC,OP144,C
0000701518,4500000269,3000,GOODS_ISSUE,12.06.2025 07:08:36,150,HU767181,A-03-03,A-05-04,PC,OP144,C
0000701519,4500000270,2000,PICK_START,28.07.2025 13:00:00,195,HU522700,A-03-01,A-04-02,PC,OP140,C
0000701520,4500000270,2000,PICK_CONFIRM,28.07.2025 18:38:20,195,HU522700,A-03-01,A-04-02,PC,OP140,C
0000701521,4500000270,2000,PACK_START,29.07.2025 00:29:23,195,HU522700,A-03-01,A-04-02,PC,OP140,C
0000701522,4500000270,2000,PACK_CONFIRM,29.07.2025 03:07:41,195,HU522700,A-03-01,A-04-02,PC,OP140,C
0000701523,4500000270,2000,LOAD,29.07.2025 05:39:01,195,HU522700,A-03-01,A-04-02,PC,OP140,C
0000701524,4500000270,2000,GOODS_ISSUE,29.07.2025 07:56:41,195,HU522700,A-03-01,A-04-02,PC,OP140,C
0000701525,4500000271,1000,PICK_START,16.07.2025 07:00:00,379,HU558648,A-02-03,A-01-04,PC,OP281,C
0000701526,4500000271,1000,PICK_CONFIRM,16.07.2025 09:37:54,379,HU558648,A-02-03,A-01-04,PC,OP281,C
0000701528,4500000271,1000,PACK_CONFIRM,16.07.2025 14:11:12,379,HU558648,A-02-03,A-01-04,PC,OP281,C
0000701527,4500000271,1000,PACK_START,16.07.2025 11:36:27,379,HU558648,A-02-03,A-01-04,PC,OP281,C
0000701529,4500000271,1000,LOAD,16.07.2025 17:31:50,379,HU558648,A-02-03,A-01-04,PC,OP281,C
0000701530,4500000271,1000,GOODS_ISSUE,16.07.2025 20:03:53,379,HU558648,A-02-03,A-01-04,PC,OP281,C
0000701531,4500000272,4000,PICK_START,09.07.2025 11:00:00,167,HU940089,A-01-05,A-04-02,PC,OP130,C
0000701532,4500000272,4000,PICK_CONFIRM,09.07.2025 13:55:50,167,HU940089,A-01-05,A-04-02,PC,OP130,C
0000701533,4500000272,4000,PACK_CONFIRM,09.07.2025 18:00:00,167,HU940089,A-01-05,A-04-02,PC,OP130,C
0000701534,4500000272,4000,LOAD,09.07.2025 19:55:27,167,HU940089,A-01-05,A-04-02,PC,OP130,C
0000701535,4500000272,4000,GOODS_ISSUE,09.07.2025 21:48:55,167,HU940089,A-01-05,A-04-02,PC,OP130,C
0000701536,4500000273,4000,PICK_START,30.06.2025 07:00:00,378,HU762113,A-04-04,A-03-03,PC,OP295,C
0000701537,4500000273,4000,PICK_CONFIRM,30.06.2025 12:39:56,378,HU762113,A-04-04,A-03-03,PC,OP295,C
0000701538,4500000273,4000,PACK_START,30.06.2025 15:32:40,378,HU762113,A-04-04,A-03-03,PC,OP295,C
0000701539,4500000273,4000,PACK_CONFIRM,30.06.2025 16:33:52,378,HU762113,A-04-04,A-03-03,PC,OP295,C
0000701540,4500000273,4000,LOAD,30.06.2025 19:28:51,378,HU762113,A-04-04,A-03-03,PC,OP295,C
0000701541,4500000273,4000,GOODS_ISSUE,30.06.2025 21:01:39,378,HU762113,A-04-04,A-03-03,PC,OP295,C
0000701542,4500000274,4000,PICK_START,27.05.2025 06:00:00,26,HU757790,A-02-04,A-04-03,PC,OP140,C
0000701543,4500000274,4000,PICK_CONFIRM,27.05.2025 07:46:12,26,HU757790,A-02-04,A-04-03,PC,OP140,C
0000701544,4500000274,4000,PACK_START,27.05.2025 11:58:22,26,HU757790,A-02-04,A-04-03,PC,OP140,C
0000701545,4500000274,4000,PACK_CONFIRM,27.05.2025 14:52:57,26,HU757790,A-02-04,A-04-03,PC,OP140,C
0000701546,4500000274,4000,LOAD,27.05.2025 16:15:18,26,HU757790,A-02-04,A-04-03,PC,OP140,C
0000701547,4500000274,4000,GOODS_ISSUE,27.05.2025 18:35:12,26,HU757790,A-02-04,A-04-03,PC,OP140,C
0000701548,4500000275,3000,PICK_START,09.05.2025 16:00:00,257,HU438065,A-02-02,A-01-03,PC,OP123,C
0000701549,4500000275,3000,PICK_CONFIRM,09.05.2025 19:22:48,257,HU438065,A-02-02,A-01-03,PC,OP123,C
0000701550,4500000275,3000,PACK_START,09.05.2025 20:58:41,257,HU438065,A-02-02,A-01-03,PC,OP123,C
0000701551,4500000275,3000,PACK_CONFIRM,09.05.2025 23:30:56,257,HU438065,A-02-02,A-01-03,PC,OP123,C
0000701552,4500000275,3000,LOAD,10.05.2025 02:14:29,257,HU438065,A-02-02,A-01-03,PC,OP123,C
0000701553,4500000275,3000,GOODS_ISSUE,10.05.2025 04:55:55,257,HU438065,A-02-02,A-01-03,PC,OP123,C
0000701554,4500000276,2000,PICK_START,31.07.2025 16:00:00,32,HU126885,A-03-04,A-01-01,PC,OP260,C
0000701555,4500000276,2000,PICK_CONFIRM,31.07.2025 17:54:58,32,HU126885,A-03-04,A-01-01,PC,OP260,C
0000701556,4500000276,2000,PACK_START,31.07.2025 22:40:45,32,HU126885,A-03-04,A-01-01,PC,OP260,C
0000701557,4500000277,3000,PICK_START,16.05.2025 09:00:00,78,HU907437,A-04-04,A-01-05,PC,OP107,C
0000701558,4500000277,3000,PICK_CONFIRM,16.05.2025 10:46:21,78,HU907437,A-04-04,A-01-05,PC,OP107,C
0000701560,4500000277,3000,PACK_CONFIRM,16.05.2025 16:24:21,78,HU907437,A-04-04,A-01-05,PC,OP107,C
0000701559,4500000277,3000,PACK_START,16.05.2025 12:42:53,78,HU907437,A-04-04,A-01-05,PC,OP107,C
